ids,ldcgrn,othssame,chemgen,natchld,natpark,sex,nukegen,harmgood,topprob1,drivless,grnmoney,topprob2,peopgrn,natsci,grngroup,redcehme,grntaxes,grncon,govdook,knowsol,chemfree,ihlpgrn,tempgen1,recycle,grndemo,impgrn,scigrn,h2oless,carsgen,indusgen,grnprice,grwthelp,nobuygrn,grneffme,helpharm,grnprog,toodifme,grnsign,harmsgrn,grnexagg,popgrwth,watergen,natenrgy,busgrn,natsoc,privent,grnsol,natroad,age,usdoenuf,grwtharm,econgrn,race,polgreed,polviews,grnintl,knwcause,grnecon,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters
1931,3,3,2,1,1,Male,2,4,Health care,2,0,The environment,More information and education for people about the advantages of protecting the environment,3,0,2,3,3,2,3,2,3,3,3,0,4,2,1,3,2,3,4,3,3,4,4,4,0,4,3,2,3,1,Heavy fines for businesses that damage the environment,1,2,3,1,32,1,4,3,White,4,3,3,2,4,1,1,1,3,0,6,3,7
697,2,2,2,2,1,Female,3,3,Education,3,0,The economy,Use the tax system to reward people who protect the environment,1,1,3,3,5,2,4,4,4,2,4,0,3,2,2,2,2,2,2,3,4,2,1,2,0,4,2,4,2,1,Use the tax system to reward businesses that protect the environment,3,4,2,2,27,1,4,3,White,4,4,3,4,2,0,2,2,2,3,2,7,4
1937,1,4,1,1,2,Female,1,1,Health care,1,0,Education,More information and education for people about the advantages of protecting the environment,1,0,2,4,3,1,4,3,1,1,1,0,1,3,1,3,2,2,4,1,4,4,4,2,0,1,2,2,3,1,Heavy fines for businesses that damage the environment,1,4,5,1,37,1,2,4,White,NaN,5,5,3,2,1,1,1,0,5,5,0,6
1936,2,2,1,3,2,Female,1,1,Health care,1,0,Education,More information and education for people about the advantages of protecting the environment,2,0,2,5,3,1,1,2,4,2,4,0,2,3,1,3,1,4,4,1,4,3,2,4,0,5,4,4,1,2,Heavy fines for businesses that damage the environment,1,3,5,1,75,1,2,5,White,5,4,5,3,4,1,1,1,0,5,3,4,2
1939,2,2,3,2,2,Male,3,2,The economy,2,0,Poverty,Use the tax system to reward people who protect the environment,2,0,2,5,4,2,2,2,3,NaN,2,0,2,3,2,3,2,4,4,2,3,4,3,3,0,3,3,2,3,1,Use the tax system to reward businesses that protect the environment,1,2,5,1,50,NaN,2,3,White,3,4,4,3,4,1,0,1,0,5,3,4,2
1938,2,2,3,1,2,Female,2,2,Education,1,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,1,4,3,4,2,3,4,2,3,0,2,2,1,3,2,4,4,2,4,2,4,2,1,2,4,2,2,1,More information and education for businesses about the advantages of protecting the environment,1,4,4,1,64,1,2,4,White,2,3,4,3,4,1,0,1,0,1,3,4,1
847,2,2,3,NaN,2,Female,2,3,Terrorism,2,1,The environment,More information and education for people about the advantages of protecting the environment,1,0,3,2,5,4,2,1,4,NaN,4,0,2,2,1,4,3,1,3,4,4,2,2,2,0,4,2,4,2,3,Heavy fines for businesses that damage the environment,1,NaN,3,1,56,1,3,4,White,2,4,4,3,1,0,2,0,4,2,4,5,3
846,4,1,1,NaN,1,Female,3,1,Education,1,0,The environment,Use the tax system to reward people who protect the environment,2,0,3,5,5,2,1,1,5,1,4,0,3,2,1,2,1,1,2,1,4,2,1,2,0,5,2,3,1,1,Use the tax system to reward businesses that protect the environment,1,5,5,2,68,1,2,2,White,5,4,5,3,1,0,1,2,2,3,2,7,4
845,2,4,4,1,2,Female,3,2,Education,1,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,1,3,3,2,3,1,2,2,2,0,4,2,1,3,2,3,4,1,4,3,3,4,0,4,4,2,2,1,Use the tax system to reward businesses that protect the environment,2,4,4,1,49,NaN,2,3,White,4,4,4,3,4,1,0,1,0,5,6,0,0
826,2,5,4,1,2,Female,1,3,The economy,2,0,Poverty,Use the tax system to reward people who protect the environment,3,0,3,3,2,3,5,3,5,5,3,0,1,4,3,3,2,3,5,4,1,1,5,2,0,2,5,5,1,2,Heavy fines for businesses that damage the environment,1,3,3,3,22,2,2,3,White,4,3,5,5,4,1,1,1,3,0,0,3,7
843,2,4,2,1,3,Female,2,2,Health care,1,0,The economy,Heavy fines for people who damage the environment,2,0,4,3,3,3,2,1,4,3,4,0,2,4,1,3,3,3,5,1,4,4,2,4,0,4,2,4,2,2,More information and education for businesses about the advantages of protecting the environment,2,3,5,1,77,2,3,4,White,3,2,NaN,2,4,1,0,1,3,0,3,2,2
841,2,2,2,2,2,Male,2,3,Education,3,0,The environment,Use the tax system to reward people who protect the environment,2,0,3,2,4,3,3,1,4,2,4,0,2,3,3,1,1,2,4,2,4,2,2,2,0,4,2,3,2,1,Heavy fines for businesses that damage the environment,1,5,2,1,60,2,2,4,White,3,6,4,3,2,0,1,2,2,3,2,7,4
840,2,2,2,2,NaN,Female,3,3,The economy,3,0,Education,More information and education for people about the advantages of protecting the environment,2,0,3,2,4,4,2,3,4,2,4,0,3,3,3,3,2,2,3,3,4,2,2,3,1,3,3,4,2,NaN,Use the tax system to reward businesses that protect the environment,2,NaN,4,NaN,67,1,2,NaN,White,3,3,4,3,2,0,2,2,2,2,2,7,1
1426,2,2,3,2,2,Female,3,2,Crime,2,0,Education,Use the tax system to reward people who protect the environment,2,0,2,3,3,2,3,3,3,2,3,0,2,3,3,3,3,3,2,3,3,3,3,2,0,3,2,4,2,1,Heavy fines for businesses that damage the environment,1,3,4,2,32,1,2,3,White,3,2,4,3,2,0,1,2,2,1,3,4,4
848,4,2,2,NaN,2,Male,3,2,Education,2,0,Poverty,Use the tax system to reward people who protect the environment,1,0,3,2,4,3,4,3,4,2,4,0,2,4,1,3,2,3,2,3,4,2,2,2,1,4,2,4,1,1,Use the tax system to reward businesses that protect the environment,NaN,2,2,NaN,41,1,2,4,White,2,6,5,4,2,0,2,0,2,2,2,7,1
664,2,2,1,2,1,Female,1,4,The economy,3,0,Education,Use the tax system to reward people who protect the environment,1,0,3,5,4,2,4,3,4,3,4,0,2,2,3,1,1,4,2,3,4,2,3,2,0,4,3,3,1,1,Use the tax system to reward businesses that protect the environment,1,4,5,1,54,1,2,2,White,2,1,3,4,3,0,1,2,2,3,2,4,4
1428,3,2,3,3,NaN,Female,3,2,The economy,1,0,Health care,NaN,2,0,2,3,3,3,3,2,3,3,2,0,3,2,1,3,3,3,4,2,3,3,2,2,0,2,3,3,3,2,More information and education for businesses about the advantages of protecting the environment,1,3,3,2,55,NaN,3,4,White,3,2,4,3,2,1,0,3,0,1,3,4,6
988,2,2,2,1,1,Male,3,2,NaN,2,1,The environment,Use the tax system to reward people who protect the environment,1,1,2,2,5,3,3,2,2,2,4,0,2,2,2,2,2,2,1,2,4,2,2,2,1,2,2,4,2,1,Use the tax system to reward businesses that protect the environment,2,2,2,2,63,1,2,2,White,2,5,4,4,2,0,2,0,4,2,4,1,8
1587,1,2,3,1,1,Male,4,3,Terrorism,1,0,Education,Use the tax system to reward people who protect the environment,2,0,1,5,3,2,4,1,2,4,1,0,3,2,1,3,2,4,2,1,4,2,3,2,0,5,3,4,3,3,Heavy fines for businesses that damage the environment,2,3,4,2,41,2,3,3,White,4,6,4,4,1,1,0,1,0,5,6,2,0
1739,1,2,1,2,2,Male,2,2,The environment,2,1,The economy,Use the tax system to reward people who protect the environment,2,0,3,2,5,2,3,2,4,1,4,0,3,2,2,1,1,4,2,2,5,2,2,2,0,2,2,4,1,1,Use the tax system to reward businesses that protect the environment,2,3,2,1,46,1,3,5,White,3,3,5,4,1,0,2,0,4,2,4,1,3
1987,2,2,3,3,2,Female,3,2,The economy,2,0,Health care,Use the tax system to reward people who protect the environment,2,0,1,2,3,2,3,3,2,2,2,0,3,4,3,3,3,4,2,3,2,4,3,2,1,4,2,5,3,1,Heavy fines for businesses that damage the environment,2,2,4,1,25,2,2,2,White,2,5,4,4,4,1,0,3,0,1,5,4,1
1984,2,2,3,NaN,2,Male,3,2,The economy,4,1,Terrorism,More information and education for people about the advantages of protecting the environment,2,1,4,1,5,4,3,3,4,3,4,0,2,2,3,3,2,1,3,3,4,2,2,2,0,2,3,4,2,2,More information and education for businesses about the advantages of protecting the environment,2,4,1,2,83,2,4,4,White,3,2,5,3,3,0,2,0,4,2,4,1,3
484,2,4,3,2,2,Male,2,3,Terrorism,1,0,Education,More information and education for people about the advantages of protecting the environment,3,0,1,2,3,3,1,1,2,4,1,0,2,2,1,3,3,2,4,1,4,4,2,4,0,2,4,4,3,2,Heavy fines for businesses that damage the environment,1,3,2,2,60,2,2,5,White,4,3,5,2,2,1,0,1,0,5,6,2,0
1982,1,2,2,1,2,Female,2,2,The economy,2,0,Health care,Use the tax system to reward people who protect the environment,1,0,2,2,3,4,3,3,3,2,2,0,2,2,2,3,1,2,4,2,4,2,2,3,0,2,2,2,2,2,Use the tax system to reward businesses that protect the environment,1,2,2,2,43,1,2,4,White,2,3,5,3,2,0,1,2,2,3,5,7,6
1635,1,1,1,2,2,Male,1,1,NaN,2,1,NaN,NaN,2,0,2,4,5,3,3,2,4,5,3,0,2,1,1,1,1,4,4,2,4,2,4,2,1,2,2,2,1,1,NaN,1,4,4,1,56,1,1,2,Black,2,5,4,4,2,0,2,0,4,2,4,5,1
1636,2,2,2,1,2,Female,1,3,NaN,1,0,The economy,Use the tax system to reward people who protect the environment,2,0,3,4,5,2,3,3,3,1,2,0,2,3,2,1,1,3,2,2,3,3,2,2,0,4,2,4,1,1,Heavy fines for businesses that damage the environment,1,3,4,1,24,2,2,4,White,4,6,4,3,3,0,1,2,2,3,2,7,4
1638,4,1,1,1,2,Female,3,1,Education,2,1,The environment,Use the tax system to reward people who protect the environment,1,1,4,2,5,4,4,4,5,1,4,0,1,2,3,1,1,1,4,4,5,1,1,1,1,4,1,5,1,1,Use the tax system to reward businesses that protect the environment,1,3,2,1,69,1,2,4,White,2,7,5,5,1,0,2,0,4,2,4,1,8
1735,4,4,1,1,2,Male,3,4,Health care,3,1,Terrorism,Use the tax system to reward people who protect the environment,2,0,2,2,4,3,3,4,2,1,4,0,4,2,2,2,2,NaN,2,2,4,2,4,4,0,2,4,4,2,1,Heavy fines for businesses that damage the environment,1,2,5,2,43,1,4,4,Other,4,5,5,3,4,0,1,1,3,0,0,3,3
145,4,5,3,2,2,Female,2,2,Education,1,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,1,3,3,3,3,2,3,2,4,0,4,2,1,3,3,3,2,1,2,2,3,2,0,4,3,2,2,1,Use the tax system to reward businesses that protect the environment,3,4,4,2,49,3,4,2,Other,3,3,4,3,3,1,0,3,1,4,1,2,0
1736,2,2,3,1,2,Female,3,2,NaN,2,0,NaN,More information and education for people about the advantages of protecting the environment,2,0,2,5,3,2,1,1,3,4,4,0,4,1,1,4,3,5,4,1,4,2,3,2,0,3,4,4,3,2,More information and education for businesses about the advantages of protecting the environment,2,4,4,2,73,1,2,4,White,4,2,4,1,4,1,0,3,1,4,3,4,2
1441,2,4,3,1,2,Male,2,2,The economy,3,0,Poverty,More information and education for people about the advantages of protecting the environment,2,0,4,3,3,4,1,3,4,2,1,0,4,4,3,3,2,2,4,2,2,2,4,2,0,NaN,3,4,3,2,More information and education for businesses about the advantages of protecting the environment,2,2,3,1,63,2,3,4,Other,2,4,4,2,4,1,1,1,3,0,0,3,7
1166,4,2,2,2,1,Female,2,2,Education,2,0,The economy,Use the tax system to reward people who protect the environment,2,0,3,2,3,2,2,2,4,2,4,0,2,NaN,3,3,2,3,2,2,4,NaN,4,3,1,2,2,4,2,1,Use the tax system to reward businesses that protect the environment,1,3,4,2,53,1,3,3,White,3,2,5,2,NaN,0,1,2,2,3,2,7,1
753,2,1,1,1,2,Male,4,2,The economy,2,0,Health care,More information and education for people about the advantages of protecting the environment,2,0,2,4,3,4,2,2,4,3,4,0,2,2,1,2,2,3,4,2,5,2,4,2,0,2,2,1,1,1,Use the tax system to reward businesses that protect the environment,1,3,5,3,49,1,1,4,White,3,2,4,2,4,1,1,1,0,1,3,4,2
1446,4,2,1,1,1,Female,NaN,4,Immigration,NaN,0,Education,More information and education for people about the advantages of protecting the environment,1,0,2,3,5,2,1,1,4,1,2,0,1,2,4,1,1,5,4,1,5,3,4,4,0,4,2,4,1,1,Use the tax system to reward businesses that protect the environment,2,NaN,3,3,68,2,4,4,Other,5,4,4,3,4,1,1,1,3,0,0,3,7
750,4,4,1,1,1,Female,2,3,The economy,1,0,The environment,Heavy fines for people who damage the environment,3,0,1,3,NaN,NaN,3,1,2,2,3,0,2,NaN,1,NaN,2,2,5,1,3,5,5,5,0,5,4,4,1,1,Heavy fines for businesses that damage the environment,1,3,5,1,56,NaN,3,4,White,5,7,5,3,5,1,1,1,3,0,6,3,7
756,3,3,3,2,2,Male,3,1,The economy,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,1,5,2,4,1,1,4,3,1,0,3,NaN,1,2,3,5,NaN,1,4,3,2,4,0,2,2,2,3,1,More information and education for businesses about the advantages of protecting the environment,2,NaN,5,2,35,2,2,4,White,2,4,4,1,2,1,0,1,0,5,6,2,0
754,2,3,3,3,2,Female,3,2,Education,1,0,Health care,Heavy fines for people who damage the environment,3,0,1,4,2,3,2,1,2,3,3,0,3,3,1,3,3,4,3,1,2,4,3,4,0,3,3,3,3,3,Heavy fines for businesses that damage the environment,2,3,4,3,23,NaN,3,3,White,3,2,4,3,2,1,0,3,1,5,6,2,0
560,2,1,2,NaN,2,Female,2,2,The economy,2,1,Education,Use the tax system to reward people who protect the environment,NaN,0,2,2,5,3,4,3,4,2,4,0,2,3,3,2,2,2,2,3,5,2,2,1,0,3,3,4,2,1,Use the tax system to reward businesses that protect the environment,1,2,2,1,37,1,2,4,White,2,4,4,4,2,0,2,0,4,2,4,1,3
562,2,2,3,2,1,Female,2,3,Education,1,0,Health care,More information and education for people about the advantages of protecting the environment,NaN,0,2,5,1,1,1,2,4,3,2,0,2,3,1,3,3,5,3,1,4,4,2,4,0,2,3,2,2,2,More information and education for businesses about the advantages of protecting the environment,NaN,NaN,5,2,29,NaN,2,3,White,NaN,4,4,1,3,1,0,1,0,5,6,2,0
758,1,4,3,2,2,Male,5,2,Health care,1,0,Terrorism,Heavy fines for people who damage the environment,3,0,4,5,3,1,3,1,4,5,2,0,2,1,1,4,3,4,2,1,4,4,4,4,0,3,4,2,3,3,Heavy fines for businesses that damage the environment,1,5,5,2,45,2,2,2,White,5,4,4,5,4,1,0,3,1,4,1,6,5
564,1,2,1,1,1,Male,1,2,Immigration,2,0,Education,Heavy fines for people who damage the environment,1,0,3,4,5,4,1,3,4,1,3,0,2,3,3,2,1,2,4,2,2,2,4,2,0,4,2,4,1,1,Heavy fines for businesses that damage the environment,1,3,4,1,33,1,4,3,Other,3,4,5,1,4,0,1,2,2,3,0,7,4
701,5,4,3,2,1,Female,3,2,Education,1,0,Terrorism,More information and education for people about the advantages of protecting the environment,NaN,0,2,3,3,3,3,2,2,3,4,0,3,3,2,3,3,2,4,2,3,4,4,3,0,3,4,4,2,1,More information and education for businesses about the advantages of protecting the environment,2,3,4,2,43,2,3,3,White,2,4,3,3,3,1,0,1,0,1,3,2,2
1597,2,2,3,2,2,Female,2,2,Terrorism,2,0,Education,Use the tax system to reward people who protect the environment,3,0,2,4,4,4,2,2,4,3,3,0,2,3,1,4,2,4,4,1,4,3,2,NaN,0,3,NaN,2,3,2,More information and education for businesses about the advantages of protecting the environment,2,2,2,2,65,2,2,4,White,4,5,4,3,2,1,0,1,0,5,6,2,2
1590,2,2,2,1,1,Female,1,3,Education,2,1,The environment,Heavy fines for people who damage the environment,2,0,3,2,5,2,2,2,2,3,4,0,2,3,2,2,1,2,2,3,2,4,2,2,0,2,2,4,1,1,Heavy fines for businesses that damage the environment,1,4,2,1,52,1,3,4,White,2,4,4,4,4,0,2,0,4,2,4,5,3
1593,3,1,3,2,1,Female,4,1,The economy,3,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,3,2,3,2,2,3,4,3,4,0,3,2,2,3,2,2,2,2,1,1,2,1,0,1,4,1,2,2,Heavy fines for businesses that damage the environment,2,4,3,2,59,2,2,4,White,3,3,4,3,2,1,0,2,2,1,3,4,4
227,2,2,3,1,2,Female,2,1,Education,3,0,Health care,Use the tax system to reward people who protect the environment,2,0,2,NaN,4,4,3,3,4,1,4,0,NaN,4,1,3,2,4,4,2,3,4,3,2,1,1,2,NaN,1,2,Heavy fines for businesses that damage the environment,1,NaN,2,3,22,1,2,4,White,2,6,4,3,2,0,2,2,2,3,2,7,1
223,2,2,2,1,2,Male,NaN,1,The economy,3,1,Education,Use the tax system to reward people who protect the environment,1,0,4,2,4,2,3,3,3,2,4,0,3,2,3,1,2,2,3,4,4,2,2,2,1,4,3,4,2,1,Use the tax system to reward businesses that protect the environment,2,2,3,1,60,1,3,2,White,3,6,4,4,1,0,2,0,4,2,4,1,8
220,1,2,3,NaN,1,Male,4,1,The economy,3,0,Health care,Use the tax system to reward people who protect the environment,1,0,4,4,4,2,3,3,5,1,4,0,2,2,1,3,2,2,4,2,4,2,2,2,1,2,2,5,3,2,Heavy fines for businesses that damage the environment,2,4,2,1,35,1,1,4,Other,4,4,5,2,1,0,2,0,2,2,2,7,1
1483,2,2,3,2,3,Male,4,2,The economy,1,0,Education,Heavy fines for people who damage the environment,2,0,1,4,3,4,2,1,3,2,4,0,2,2,2,2,3,3,2,1,2,4,2,3,0,2,4,4,3,2,Heavy fines for businesses that damage the environment,3,5,4,2,44,2,2,2,White,2,2,3,2,3,1,0,3,1,4,1,6,5
1027,2,1,3,1,1,Female,2,1,The economy,3,0,The environment,Heavy fines for people who damage the environment,1,0,3,3,5,2,4,2,4,1,3,0,5,4,1,1,2,2,4,2,4,2,1,1,0,5,1,4,2,1,Heavy fines for businesses that damage the environment,2,3,2,3,19,1,2,5,White,3,7,5,3,2,0,1,2,2,3,2,7,4
1026,4,3,2,2,2,Female,3,1,Health care,1,0,The environment,Use the tax system to reward people who protect the environment,1,0,1,2,4,4,2,1,3,1,2,0,3,4,2,3,2,2,2,2,2,4,2,2,0,3,2,4,3,1,Use the tax system to reward businesses that protect the environment,2,3,2,2,31,1,2,4,White,2,6,4,3,2,0,1,2,0,3,5,0,6
367,3,4,2,1,1,Female,1,3,The economy,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,3,5,5,4,3,1,3,2,1,0,2,3,3,2,2,3,5,3,3,3,5,3,0,5,4,3,1,1,More information and education for businesses about the advantages of protecting the environment,1,3,5,1,40,3,5,3,Black,2,3,3,3,5,1,1,1,3,0,0,3,7
1023,2,1,2,1,2,Female,3,3,Education,2,0,Health care,More information and education for people about the advantages of protecting the environment,2,0,4,3,5,3,2,3,5,2,4,0,1,3,4,2,2,3,3,2,5,3,2,3,1,4,1,4,3,1,Heavy fines for businesses that damage the environment,2,2,2,2,62,2,3,4,White,4,4,5,2,4,0,2,2,2,3,2,7,4
1022,2,2,3,1,2,Male,3,2,Health care,2,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,2,2,5,4,3,2,3,1,4,0,2,2,3,2,1,2,2,3,4,3,2,2,0,4,2,4,1,1,More information and education for businesses about the advantages of protecting the environment,2,2,2,2,44,1,2,5,White,2,6,5,4,2,0,1,2,2,3,2,7,4
1186,2,4,2,1,2,Male,1,1,Education,1,0,Health care,Heavy fines for people who damage the environment,2,0,2,3,4,2,2,4,2,2,2,0,2,4,2,2,2,2,4,3,2,2,2,4,0,3,3,4,2,2,Heavy fines for businesses that damage the environment,2,2,4,1,32,1,3,4,Other,3,4,5,3,3,1,1,1,3,0,5,0,7
1184,NaN,4,3,1,2,Female,1,2,The economy,2,0,Health care,More information and education for people about the advantages of protecting the environment,2,0,3,2,3,2,1,2,2,1,4,0,2,4,3,3,2,4,4,3,2,4,2,4,0,4,4,2,2,1,More information and education for businesses about the advantages of protecting the environment,1,2,4,1,71,2,2,4,White,5,5,4,2,4,1,1,1,3,0,0,3,2
1029,4,2,3,2,2,Female,3,5,The environment,2,0,NaN,Use the tax system to reward people who protect the environment,2,0,2,2,5,3,3,3,4,4,3,0,2,4,2,2,2,1,5,2,3,3,2,3,0,4,2,3,3,1,Use the tax system to reward businesses that protect the environment,3,4,2,1,27,1,2,4,White,2,NaN,4,2,2,0,1,2,2,1,5,7,6
725,2,2,2,2,2,Male,3,3,The economy,1,1,Health care,More information and education for people about the advantages of protecting the environment,2,0,3,3,5,3,3,2,3,3,3,0,2,3,2,2,1,3,2,2,4,3,4,4,1,3,2,4,2,1,Heavy fines for businesses that damage the environment,2,4,2,2,50,2,3,4,White,3,3,3,4,2,0,2,0,4,2,4,5,1
1748,2,3,2,2,2,Male,5,2,The economy,1,0,Crime,More information and education for people about the advantages of protecting the environment,2,0,3,5,3,2,2,1,3,NaN,2,0,2,3,1,3,3,4,3,1,4,3,3,3,0,1,4,3,2,2,Heavy fines for businesses that damage the environment,1,5,3,1,60,2,1,2,White,4,2,2,3,3,1,0,3,1,4,1,6,5
500,2,2,3,3,2,Male,4,2,The economy,1,1,Education,Use the tax system to reward people who protect the environment,2,0,2,2,3,4,3,1,4,4,3,0,4,2,1,3,3,2,4,2,2,2,4,2,0,2,3,2,3,1,Use the tax system to reward businesses that protect the environment,2,4,3,1,39,3,2,2,White,2,3,4,3,2,1,0,3,1,1,1,6,5
720,2,2,2,1,2,Female,3,2,Education,1,0,The economy,More information and education for people about the advantages of protecting the environment,3,0,2,5,3,3,2,3,4,4,4,0,3,2,3,3,3,4,NaN,2,2,3,3,3,0,3,4,NaN,2,2,Heavy fines for businesses that damage the environment,1,4,4,1,45,2,3,3,White,2,2,4,3,3,1,0,3,1,1,3,4,2
1744,2,4,3,1,1,Female,3,3,The economy,1,0,Health care,Use the tax system to reward people who protect the environment,3,0,4,2,3,2,1,1,4,3,4,0,3,3,3,3,3,2,3,1,2,3,2,4,0,2,3,4,3,2,NaN,2,2,4,1,57,2,3,2,White,4,3,3,1,4,1,0,1,3,0,3,2,2
1745,2,2,3,2,1,Male,3,2,Terrorism,1,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,1,5,4,1,4,1,4,4,4,0,2,3,2,3,2,4,2,2,2,3,3,2,0,4,3,2,3,1,More information and education for businesses about the advantages of protecting the environment,2,4,4,2,76,1,2,2,White,5,4,4,3,2,1,0,3,1,1,3,4,2
501,2,2,2,1,2,Male,3,2,Education,NaN,0,Health care,Heavy fines for people who damage the environment,2,0,1,2,5,4,2,2,4,3,2,0,2,2,1,2,1,2,2,3,5,4,2,2,1,2,2,2,2,1,Use the tax system to reward businesses that protect the environment,1,3,4,2,61,1,2,NaN,Other,2,5,5,4,2,0,2,2,2,3,5,7,1
1741,2,2,2,1,2,Male,3,2,The economy,2,1,Education,Use the tax system to reward people who protect the environment,2,0,2,2,5,2,3,3,2,1,4,0,2,2,1,2,1,2,3,3,4,4,2,2,1,3,3,5,1,1,Use the tax system to reward businesses that protect the environment,2,4,2,1,57,2,2,4,White,3,3,5,3,2,0,2,0,4,2,4,1,8
728,2,4,3,2,2,Male,5,1,Terrorism,1,0,Immigration,More information and education for people about the advantages of protecting the environment,1,0,2,5,3,2,1,2,2,4,3,0,3,4,1,3,2,5,3,1,3,3,5,3,0,2,5,2,1,1,Use the tax system to reward businesses that protect the environment,1,4,4,1,30,1,1,2,White,5,4,5,1,4,1,0,3,1,4,1,4,0
396,4,4,4,2,2,Male,4,2,Terrorism,1,0,The economy,Use the tax system to reward people who protect the environment,1,0,2,4,2,3,1,NaN,2,3,1,0,3,2,1,4,3,3,4,2,2,3,2,4,0,2,4,4,2,2,Use the tax system to reward businesses that protect the environment,2,5,4,2,67,2,2,2,White,2,3,4,3,4,1,0,3,1,4,1,2,0
605,2,2,2,2,2,Female,2,3,Education,2,1,The economy,More information and education for people about the advantages of protecting the environment,3,0,2,2,4,1,3,2,2,3,4,0,4,2,2,3,2,3,4,2,4,2,2,2,1,4,2,4,1,2,NaN,NaN,4,2,1,58,1,2,4,White,4,4,2,3,4,0,2,0,4,2,4,5,1
1165,3,1,2,2,2,Male,4,1,The economy,1,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,2,3,4,3,3,1,3,3,3,0,2,2,2,3,3,3,2,2,4,2,3,1,0,2,3,4,2,1,Use the tax system to reward businesses that protect the environment,1,4,3,1,50,2,3,5,White,3,4,5,4,3,1,1,2,2,1,3,4,6
153,4,5,3,3,2,Male,2,5,The economy,1,0,Immigration,Use the tax system to reward people who protect the environment,2,0,1,5,1,1,1,1,2,4,1,0,5,2,1,3,3,5,4,1,3,2,4,5,0,4,5,5,3,3,Heavy fines for businesses that damage the environment,2,5,5,2,30,3,3,3,Other,5,6,4,2,5,1,0,3,1,4,6,2,0
1167,1,2,1,2,2,Female,3,1,The economy,1,0,Health care,Use the tax system to reward people who protect the environment,1,0,2,2,4,2,2,2,2,1,3,0,2,3,1,1,1,2,4,2,2,3,1,3,0,2,2,2,1,1,Use the tax system to reward businesses that protect the environment,2,3,3,1,57,1,1,3,White,4,6,4,3,1,0,1,2,2,3,5,7,6
